academic_title,active_country_id,adel,alt_first_names,alt_surnames,aph_id,clean_name,country_of_birth_id,creation_date,date_of_death,dob,family_status,first_name,gender,id,in_parlperiod,information_source,occupation,ortszusatz,party_id,place_of_birth,positions,prefix,religion,short_bio,surname,title,unique_id,year_of_birth
,2921044,,['Cari-Detlev'],['Hammerstein'],,Cari-Detlev Hammerstein,,,,,,Cari-Detlev,,82266,"[12, 13]",from protocol scraping 12/165 PDF/POI: Cari-Detlev Freiherr von Hammerstein,,,107.0,,,,,,Hammerstein,,,
,2921044,,['HansJochen'],['Vogel'],,Dr. HansJochen Vogel,,,,,,HansJochen,,81997,[12],from protocol scraping 12/028 PDF/POI: Dr. HansJochen Vogel,,,110.0,,,,,,Vogel,Dr.,,
,2921044,,['Freiherr'],['Hammerstein'],,Freiherr Hammerstein,,,,,,Freiherr,,82015,[12],from protocol scraping 12/031 PDF/POI: Freiherr Carl-Detlev von Hammerstein,,,107.0,,,,,,Hammerstein,,,
,2921044,,['Heinz'],['Eggert'],,Heinz Eggert,,2019-06-05 15:22:19.947987+00:00,,,,Heinz,,84014,[12],from protocol scraping 12/082 PDF/SP: Minister Heinz Eggert (Sachsen),,,,,['Minister'],,,,Eggert,,,
,2921044,,['Christine'],['Lieberknecht'],,Christine Lieberknecht,,2019-06-05 15:23:16.933389+00:00,,,,Christine,,84015,[12],from protocol scraping 12/086 PDF/SP: Ministerin Christine Lieberknecht (Thüringen),,,,,['Ministerin'],,,,Lieberknecht,,,
,2921044,,['Eva'],['Rühmkorf'],,Eva Rühmkorf,,2019-06-05 15:21:38.998086+00:00,,,,Eva,,84013,[12],from protocol scraping 12/078 PDF/SP: Ministerin Eva Rühmkorf (Schleswig-Holstein),,,,,['Ministerin'],,,,Rühmkorf,,,
,2921044,,['Uta'],['Titze'],,Uta Titze,,,,,,Uta,,81913,[12],from protocol scraping 12/015 PDF/SP: Uta Titze (SPD),,,110.0,,,,,,Titze,,,
,2921044,,['Wolfang'],['Gröbl'],,Wolfang Gröbl,,,,,,Wolfang,,81940,[12],"from protocol scraping 12/018 PDF/SP: Wolfang Gröbl, Parl. Staatssekretär",,,,,"[""<_sre.SRE_Match object; span=(15, 35), match='Parl. Staatssekretär'>""]",,,,Gröbl,,,
,2921044,,['Rudi'],['Walter'],,Rudi Walter,,,,,,Rudi,,81990,[12],from protocol scraping 12/026 PDF/POI: Rudi Walter,,,110.0,,,,,,Walter,,,
,2921044,,['Unerhört!'],['Struck'],,Unerhört! Struck,,,,,,Unerhört!,,82124,[12],from protocol scraping 12/087 PDF/POI: Unerhört!	Dr. Peter Struck,,,110.0,,,,,,Struck,,,
,2921044,,['Hans'],['Vogel'],,Dr. Hans Vogel,,,,,,Hans,,81996,[12],from protocol scraping 12/028 PDF/POI: Dr. Hans Jochen Vogel,,,110.0,,,,,,Vogel,Dr.,,
,2921044,,['Bürgermeister'],['Wedemeier'],,Bürgermeister Wedemeier,,,,,,Bürgermeister,,82000,[12],from protocol scraping 12/028 PDF/POI: Bürgermeister Klaus Wedemeier,,,,,,,,,Wedemeier,,,
,2921044,,['Deltef'],['Kleinert'],,Deltef Kleinert,,,,,,Deltef,,82004,[12],from protocol scraping 12/029 PDF/SP: Deltef Kleinert (Hannover) (FDP),,Hannover,109.0,,,,,,Kleinert,,,
,2921044,,['KlausDieter'],['Feige'],,Dr. KlausDieter Feige,,,,,,KlausDieter,,82025,[12],from protocol scraping 12/034 PDF/POI: Dr. KlausDieter Feige,,,111.0,,,,,,Feige,Dr.,,
,2921044,,['Gernot'],['Eder'],,Gernot Eder,,,,,,Gernot,,82069,[12],from protocol scraping 12/054 PDF/SP: Gernot Eder (SPD),,,110.0,,,,,,Eder,,,
,2921044,,['Pauls'],['Laufs'],,Dr. Pauls Laufs,,,,,,Pauls,,82023,[12],from protocol scraping 12/033 PDF/POI: Dr. Pauls Laufs,,,107.0,,,,,,Laufs,Dr.,,
,2921044,,['HansWerner'],['Müller'],,HansWerner Müller,,,,,,HansWerner,,81994,[12],from protocol scraping 12/027 PDF/POI: HansWerner Müller,,Wadern,107.0,,,,,,Müller,,,
,2921044,,['Deltev'],['Larcher'],,Deltev Larcher,,,,,,Deltev,,82038,[12],from protocol scraping 12/041 PDF/POI: Deltev von Larcher,,,110.0,,,,,,Larcher,,,
,2921044,,['SPD'],['Grünbeck'],,SPD Grünbeck,,,,,,SPD,,82101,[12],from protocol scraping 12/076 PDF/POI: Beifall bei der SPD –Josef Grünbeck,,,109.0,,,,,,Grünbeck,,,
,2921044,,['Wolfang'],['Weng'],,Dr. Wolfang Weng,,,,,,Wolfang,,82058,[12],from protocol scraping 12/051 PDF/POI: Dr. Wolfang Weng,,Gerlingen,109.0,,,,,,Weng,Dr.,,
,2921044,,['Eckhart'],['Kuhlwein'],,Eckhart Kuhlwein,,,,,,Eckhart,,81055,"[12, 13]",from protocol scraping 13/216 TEI/POI: Eckhart Kuhlwein,,,110.0,,,,,,Kuhlwein,,,
,2921044,,['Kathrin'],['Fuchs'],,Kathrin Fuchs,,,,,,Kathrin,,82065,[12],from protocol scraping 12/054 PDF/POI: Kathrin Fuchs,,Verl,110.0,,,,,,Fuchs,,,
,2921044,,['Dièter-Julius'],['Cronenberg'],,Dièter-Julius Cronenberg,,,,,,Dièter-Julius,,82066,[12],from protocol scraping 12/054 PDF/SP: Vizepräsident Dièter-Julius Cronenberg,,,,,"[""<_sre.SRE_Match object; span=(0, 13), match='Vizepräsident'>""]",,,,Cronenberg,,,
,2921044,,['Nobert'],['Eimer'],,Nobert Eimer,,,,,,Nobert,,82073,[12],from protocol scraping 12/057 PDF/POI: Nobert Eimer,,Fürth,109.0,,,,,,Eimer,,,
,2921044,,['UweJens'],['Heuer'],,Dr. UweJens Heuer,,,,,,UweJens,,82048,[12],from protocol scraping 12/047 PDF/POI: Dr. UweJens Heuer,,,108.0,,,,,,Heuer,Dr.,,
,2921044,,['Maus'],['Harries'],,Maus Harries,,,,,,Maus,,82067,[12],from protocol scraping 12/054 PDF/POI: Maus Harries,,,107.0,,,,,,Harries,,,
,2921044,,['Deltlev'],['Larcher'],,Deltlev Larcher,,,,,,Deltlev,,82076,[12],from protocol scraping 12/059 PDF/POI: Deltlev von Larcher,,,110.0,,,,,,Larcher,,,
,2921044,,['Rudolf'],['Binding'],,Rudolf Binding,,,,,,Rudolf,,81027,"[12, 13]",from protocol scraping 13/197 TEI/POI: Rudolf Binding,,,110.0,,,,,,Binding,,,
,2921044,,['Cornelie'],['Teichman'],,Dr. Cornelie Teichman,,,,,,Cornelie,,82019,[12],from protocol scraping 12/033 PDF/SP: Dr. Cornelie von Teichman (FDP),,,109.0,,,,,,Teichman,Dr.,,
,2921044,,['Joachim'],['Feilcke'],,Joachim Feilcke,,,,,,Joachim,,82094,[12],from protocol scraping 12/070 PDF/POI: Joachim Feilcke,,,107.0,,,,,,Feilcke,,,
,2921044,,['Alfred'],['Bundestages'],,Alfred Bundestages,,,,,,Alfred,,82037,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12]","from protocol scraping 12/041 PDF/SP: Alfred Biehle, Wehrbeauftragter des Deutschen Bundestages",,,,,,,,,Bundestages,,,
,2921044,,['Ursula'],['Schmidt'],,Ursula Schmidt,,,,,,Ursula,,82052,[12],from protocol scraping 12/047 PDF/SP: Ursula Schmidt (Aachen) (SPD),,Aachen,110.0,,,,,,Schmidt,,,
,2921044,,['Johnnes'],['Nitsch'],,Johnnes Nitsch,,,,,,Johnnes,,82126,[12],from protocol scraping 12/088 PDF/SP: Johnnes Nitsch (CDU/CSU),,,107.0,,,,,,Nitsch,,,
,2921044,,['und'],"['„Kulturkampfaktionen""']",,"und „Kulturkampfaktionen""",,2019-06-05 15:25:43.262038+00:00,,,,und,,84016,[12],"from protocol scraping 12/099 PDF/SP: und anderer „Kulturkampfaktionen"" (Originalton Kardinal Meisner)",,,,,,,,,"„Kulturkampfaktionen""",,,
,2921044,,['Renate'],['hellwig'],,Dr. Renate hellwig,,2019-06-05 15:27:52.992999+00:00,,,,Renate,,84017,[12],from protocol scraping 12/110 PDF/SP: Dr. Renate hellwig,,,107.0,,,,,,hellwig,Dr.,,
,2921044,,['Hans-Jürgen'],['Kaesler'],,Hans-Jürgen Kaesler,,2019-06-05 15:27:56.658457+00:00,,,,Hans-Jürgen,,84018,[12],from protocol scraping 12/110 PDF/SP: Minister Hans-Jürgen Kaesler (Sachsen-Anhalt),,,,,['Minister'],,,,Kaesler,,,
,2921044,,['Ulrich'],['lrmer'],,Ulrich lrmer,,2019-06-05 15:27:59.219536+00:00,,,,Ulrich,,84019,[12],from protocol scraping 12/110 PDF/SP: Ulrich lrmer (F.D.P.),,,,,,,,,lrmer,,,
,2921044,,['Ulrich'],['Inner'],,Ulrich Inner,,2019-06-05 15:27:59.521396+00:00,,,,Ulrich,,84020,[12],from protocol scraping 12/110 PDF/SP: Ulrich Inner (F.D.P.),,,,,,,,,Inner,,,
,2921044,,['ganz'],['September'],,ganz September,,2019-06-05 15:28:04.410738+00:00,,,,ganz,,84021,[12],"from protocol scraping 12/110 PDF/SP: ganz wichtig zu hören – September 1991, Staatssekretär Henning aus dem Verteidigungsministerium –",,,,,['Staatssekretär Henning aus dem Verteidigungsministerium –'],,,,September,,,
,2921044,,['Wolfgang'],['Part'],,Wolfgang Part,,2019-06-05 15:28:16.100176+00:00,,,,Wolfgang,,84022,[12],"from protocol scraping 12/112 PDF/SP: Wolfgang Gröbl, Part, Staatssekretär",,,,,['Staatssekretär'],,,,Part,,,
,2921044,,['Klaus'],['Klarries'],,Klaus Klarries,,2019-06-05 15:28:39.171090+00:00,,,,Klaus,,84023,[12],from protocol scraping 12/114 PDF/SP: Klaus Klarries,,,107.0,,,,,,Klarries,,,
,2921044,,['Peter'],['Radunski'],,Peter Radunski,,2019-06-05 15:29:58.415935+00:00,,,,Peter,,84024,[12],from protocol scraping 12/119 PDF/SP: Senator Peter Radunski (Berlin),,,,,['Senator'],,,,Radunski,,,
,2921044,,['Christiane'],['Krajewski'],,Christiane Krajewski,,2019-06-05 15:31:45.610068+00:00,,,,Christiane,,84025,[12],from protocol scraping 12/127 PDF/SP: Ministerin Christiane Krajewski (Saarland),,,,,['Ministerin'],,,,Krajewski,,,
,2921044,,['Morst'],['Peter'],,Morst Peter,,,,,,Morst,,82109,[12],from protocol scraping 12/079 PDF/POI: Morst Peter,,,,,,,,,Peter,,,
,2921044,,['Elke'],['LeonhardSchmid'],,Dr. Elke LeonhardSchmid,,,,,,Elke,,82307,[12],from protocol scraping 12/182 PDF/POI: Dr. Elke LeonhardSchmid,,,110.0,,,,,,LeonhardSchmid,Dr.,,
,2921044,,['HansGünther'],['Toetemeyer'],,HansGünther Toetemeyer,,,,,,HansGünther,,82205,[12],from protocol scraping 12/131 PDF/POI: HansGünther Toetemeyer,,,110.0,,,,,,Toetemeyer,,,
,2921044,,['SP'],['Kappes'],,SP Kappes,,,,,,SP,,82134,[12],from protocol scraping 12/096 PDF/POI: Beifall bei der SPD	Dr. Franz-Hermann Kappes,,,107.0,,,,,,Kappes,,,
,2921044,,['Hans-Gottfried'],['Bernrath'],,Hans-Gottfried Bernrath,,,,,,Hans-Gottfried,,82133,[12],from protocol scraping 12/096 PDF/POI: Hans-Gottfried Bernrath,,,110.0,,,,,,Bernrath,,,
,2921044,,['SP'],['Schäuble'],,SP Schäuble,,,,,,SP,,82137,[12],from protocol scraping 12/097 PDF/POI: Lachen bei der SPD Dr. Wolfgang Schäuble,,,107.0,,,,,,Schäuble,,,
,2921044,,['Wolfang'],['Bötsch'],,Dr. Wolfang Bötsch,,,,,,Wolfang,,82145,[12],from protocol scraping 12/101 PDF/POI: Dr. Wolfang Bötsch,,,107.0,,,,,,Bötsch,Dr.,,
,2921044,,['SPD'],['Fuhrmann'],,SPD Fuhrmann,,,,,,SPD,,82151,[12],from protocol scraping 12/104 PDF/POI: Beifall bei der SPD –Arne Fuhrmann,,,110.0,,,,,,Fuhrmann,,,
,2921044,,['Helmut'],['Koschyk'],,Helmut Koschyk,,,,,,Helmut,,82157,[12],from protocol scraping 12/107 PDF/SP: Helmut Koschyk (CDU/CSU),,,107.0,,,,,,Koschyk,,,
,2921044,,['Uta'],['Büttner'],,Uta Büttner,,,,,,Uta,,82159,[12],from protocol scraping 12/108 PDF/POI: Uta Würfel [F.D.P.] und des Abg. Hartmut Büttner,,,,,"[""<_sre.SRE_Match object; span=(16, 20), match='Abg.'>""]",,,,Büttner,,,
,2921044,,['Ulrich'],['Kittelmann'],,Ulrich Kittelmann,,,,,,Ulrich,,82170,[12],from protocol scraping 12/112 PDF/POI: Ulrich Irmer [F.D.P.] und Peter Kittelmann,,,,,,,,,Kittelmann,,,
,2921044,,['PDS/Linke'],['Klein'],,PDS/Linke Klein,,,,,,PDS/Linke,,82171,[12],from protocol scraping 12/113 PDF/POI: Beifall bei der PDS/Linke Liste Hans Klein,,,107.0,,,,,,Klein,,,
,2921044,,['Hans-Jochaim'],['Otto'],,Hans-Jochaim Otto,,,,,,Hans-Jochaim,,82185,[12],from protocol scraping 12/118 PDF/POI: Hans-Jochaim Otto,,,,,,,,,Otto,,,
,2921044,,['Siegrfried'],['Hornung'],,Siegrfried Hornung,,,,,,Siegrfried,,82193,[12],from protocol scraping 12/123 PDF/POI: Siegrfried Hornung,,,107.0,,,,,,Hornung,,,
,2921044,,['CarlDetlev'],['Hammerstein'],,CarlDetlev Hammerstein,,,,,,CarlDetlev,,82196,[12],from protocol scraping 12/124 PDF/POI: CarlDetlev Freiherr von Hammerstein,,,,,,,,,Hammerstein,,,
,2921044,,['Eckhard'],['Pick'],,Dr. Eckhard Pick,,,,,,Eckhard,,82198,[12],from protocol scraping 12/125 PDF/POI: Dr. Eckhard Pick,,,110.0,,,,,,Pick,Dr.,,
,2921044,,['Franz'],['Altherr'],,Dr. Franz Altherr,,,,,,Franz,,82201,[12],from protocol scraping 12/127 PDF/POI: Dr. Franz Walter Altherr,,,,,,,,,Altherr,Dr.,,
,2921044,,['Norber'],['Geis'],,Norber Geis,,,,,,Norber,,81467,"[12, 14]",from protocol scraping 14/212 TEI/POI: Norber Geis,,,107.0,,,,,,Geis,,,
,2921044,,['Ferdi'],['Tillmann'],,Ferdi Tillmann,,,,,,Ferdi,,82127,[12],from protocol scraping 12/089 PDF/SP: Ferdi Tillmann (CDU/CSU),,,107.0,,,,,,Tillmann,,,
,2921044,,['Peter'],['Reuschenbauch'],,Peter Reuschenbauch,,2019-06-05 15:35:52.600342+00:00,,,,Peter,,84026,[12],from protocol scraping 12/146 PDF/SP: Peter W. Reuschenbauch,,,110.0,,,,,,Reuschenbauch,,,
,2921044,,['Wolfgang'],['Thiese'],,Wolfgang Thiese,,2019-06-05 15:36:26.320867+00:00,,,,Wolfgang,,84027,[12],from protocol scraping 12/149 PDF/SP: Wolfgang Thiese,,,110.0,,,,,,Thiese,,,
,2921044,,['Karl-Heinz'],['Kleydzinski'],,Dr. Karl-Heinz Kleydzinski,,2019-06-05 15:36:49.195610+00:00,,,,Karl-Heinz,,84028,[12],from protocol scraping 12/150 PDF/SP: Dr. Karl-Heinz Kleydzinski,,,110.0,,,,,,Kleydzinski,Dr.,,
,2921044,,['Walter'],['Priesnitz'],,Dr. Walter Priesnitz,,2019-06-05 15:37:24.776671+00:00,,,,Walter,,84029,[12],"from protocol scraping 12/154 PDF/SP: Dr. Walter Priesnitz, Staatssekretär im Bundesministerium des Innern",,,,,['Staatssekretär im Bundesministerium Innern'],,,,Priesnitz,Dr.,,
,2921044,,['Uwe'],['Küste'],,Dr. Uwe Küste,,2019-06-05 15:37:53.657842+00:00,,,,Uwe,,84030,[12],from protocol scraping 12/158 PDF/SP: Dr. Uwe Küste,,,110.0,,,,,,Küste,Dr.,,
,2921044,,['Heidrun'],['Alm-Merk'],,Heidrun Alm-Merk,,2019-06-05 15:44:17.618746+00:00,,,,Heidrun,,84031,[12],from protocol scraping 12/185 PDF/SP: Ministerin Heidrun Alm-Merk (Niedersachsen),,,,,['Ministerin'],,,,Alm-Merk,,,
,2921044,,[''],['Cornelia\tSchmalz-Jacobsen'],,Cornelia	Schmalz-Jacobsen,,2019-06-05 15:44:39.844450+00:00,,,,,,84032,[12],from protocol scraping 12/188 PDF/SP: Cornelia	Schmalz-Jacobsen,,,,,,,,,Cornelia	Schmalz-Jacobsen,,,
,2921044,,['Cornelia'],['malz-Jacobsen'],,Cornelia malz-Jacobsen,,2019-06-05 15:44:40.645778+00:00,,,,Cornelia,,84033,[12],from protocol scraping 12/188 PDF/SP: Cornelia Sch malz-Jacobsen (F.D.P.),,,,,,,,,malz-Jacobsen,,,
,2921044,,['Rudolf'],['Herbers'],,Rudolf Herbers,2921044.0,,,1935-01-01,,Rudolf,2.0,77720,[7],MDB Stammdata,Redakteur,,110.0,Dortmund,['parliamentarian'],,,,Herbers,,,1935.0
,2921044,,['Wighard'],['Härdtl'],,Wighard Härdtl,,2019-06-05 15:46:20.258298+00:00,,,,Wighard,,84034,[12],"from protocol scraping 12/195 PDF/SP: Wighard Härdtl, Staatssekretär im Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung",,,,,['Staatssekretär im Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung'],,,,Härdtl,,,
,2921044,,['Eckart'],['Kühlwein'],,Eckart Kühlwein,,2019-06-05 15:47:20.290461+00:00,,,,Eckart,,84035,[12],from protocol scraping 12/201 PDF/SP: Eckart Kühlwein,,,110.0,,,,,,Kühlwein,,,
,2921044,,['Rudoll'],['Seiters'],,Rudoll Seiters,,,,,,Rudoll,,82211,[12],"from protocol scraping 12/134 PDF/SP: Rudoll Seiters, Bundesminister des Innern",,,,,"[""<_sre.SRE_Match object; span=(16, 37), match='Bundesminister Innern'>""]",,,,Seiters,,,
,2921044,,['Gemot'],['Erler'],,Gemot Erler,,,,,,Gemot,,82013,[12],from protocol scraping 12/031 PDF/SP: Gemot Erler (SPD),,,110.0,,,,,,Erler,,,
,2921044,,['Eudard'],['Lintner'],,Eudard Lintner,,,,,,Eudard,,82210,[12],"from protocol scraping 12/133 PDF/SP: Eudard Lintner, Parl. Staatssekretär",,,,,"[""<_sre.SRE_Match object; span=(16, 36), match='Parl. Staatssekretär'>""]",,,,Lintner,,,
,2921044,,['Josef'],['Borchert'],,Josef Borchert,,,,,,Josef,,82216,[12],"from protocol scraping 12/135 PDF/SP: Josef Borchert, Bundesminister für Ernährung, Landwirtschaft und Forsten",,,,,"[""<_sre.SRE_Match object; span=(16, 72), match='Bundesminister für Ernährung, Landwirtschaft und >""]",,,,Borchert,,,
,2921044,,['HansPeter'],['Voigt'],,Dr. HansPeter Voigt,,,,,,HansPeter,,82215,[12],from protocol scraping 12/134 PDF/POI: Dr. HansPeter Voigt,,,107.0,,,,,,Voigt,Dr.,,
,2921044,,['Wolfang'],['Schäuble'],,Dr. Wolfang Schäuble,,,,,,Wolfang,,82283,[12],from protocol scraping 12/170 PDF/POI: Dr. Wolfang Schäuble,,,107.0,,,,,,Schäuble,Dr.,,
,2921044,,['SPD'],['Poß'],,SPD Poß,,,,,,SPD,,81094,"[12, 15]",from protocol scraping 15/010 TEI/POI: Beifall bei der SPD und dem BÜNDNIS 90/DIE GRÜNEN Joachim Poß,,,110.0,,,,,,Poß,,,
,2921044,,['Heinz'],['Hörsken'],,Heinz Hörsken,,,,,,Heinz,,82231,[12],from protocol scraping 12/145 PDF/SP: Heinz Adolf Hörsken (CDU/CSU),,,107.0,,,,,,Hörsken,,,
,2921044,,['Nobert'],['Blüm'],,Dr. Nobert Blüm,,,,,,Nobert,,81064,"[12, 13]",from protocol scraping 13/224 TEI/POI: Dr. Nobert Blüm,,,,,,,,,Blüm,Dr.,,
,2921044,,['Peter'],['Bläss'],,Peter Bläss,,,,,,Peter,,82257,[12],from protocol scraping 12/162 PDF/POI: Peter Bläss,,,108.0,,,,,,Bläss,,,
,2921044,,['Maus'],['Lennartz'],,Maus Lennartz,,,,,,Maus,,82250,[12],from protocol scraping 12/159 PDF/POI: Maus Lennartz,,,110.0,,,,,,Lennartz,,,
,2921044,,['Reante'],['Schmidt'],,Reante Schmidt,,,,,,Reante,,82306,[12],from protocol scraping 12/181 PDF/SP: Vizepräsidentin Reante Schmidt,,,,,"[""<_sre.SRE_Match object; span=(0, 15), match='Vizepräsidentin'>""]",,,,Schmidt,,,
,2921044,,['Günter'],['Heyenn'],,Günter Heyenn,,,,,,Günter,,82173,[12],from protocol scraping 12/113 PDF/POI: Günter Heyenn,,,110.0,,,,,,Heyenn,,,
,2921044,,['Manta'],['Sehn'],,Manta Sehn,,,,,,Manta,,82217,[12],from protocol scraping 12/135 PDF/POI: Manta Sehn,,,,,,,,,Sehn,,,
,2921044,,['Rolf'],['Bindig'],,Rolf Bindig,,,,,,Rolf,,81511,"[12, 14]",from protocol scraping 14/245 TEI/POI: Rolf Bindig,,,110.0,,,,,,Bindig,,,
,2921044,,['Walter'],['Möller'],,Walter Möller,,,,,,Walter,,82337,[12],from protocol scraping 12/199 PDF/POI: Walter Möller,,,110.0,,,,,,Möller,,,
,2921044,,['KarlHeinz'],['Hornhues'],,Dr. KarlHeinz Hornhues,,,,,,KarlHeinz,,82240,[12],from protocol scraping 12/151 PDF/POI: Dr. KarlHeinz Hornhues,,,107.0,,,,,,Hornhues,Dr.,,
,2921044,,['Hans'],['Wiesen'],,Hans Wiesen,,2019-06-05 15:47:40.803892+00:00,,,,Hans,,84036,[12],from protocol scraping 12/203 PDF/SP: Minister Hans Wiesen (Schleswig-Holstein),,,,,['Minister'],,,,Wiesen,,,
,2921044,,['Imma'],['Hillerich'],,Imma Hillerich,2921044.0,,,1954-01-01,,Imma,1.0,77745,[11],MDB Stammdata,Lehrerin,,111.0,Köln,['parliamentarian'],,,,Hillerich,,,1954.0
,2921044,,['ganz'],['Gegenteil'],,ganz Gegenteil (Dr. Rudolf Karl Krause [Bonese),,2019-06-05 15:51:16.928378+00:00,,,,ganz,,84037,[12],from protocol scraping 12/223 PDF/SP: ganz im Gegenteil.,,Dr. Rudolf Karl Krause [Bonese,,,,,,,Gegenteil,,,
,2921044,,['Roland'],['Resch'],,Roland Resch,,2019-06-05 15:52:43.342589+00:00,,,,Roland,,84038,[12],from protocol scraping 12/230 PDF/SP: Minister Roland Resch (Brandenburg),,,,,['Minister'],,,,Resch,,,
,2921044,,['Ulrich'],['Roloff-Momin'],,Ulrich Roloff-Momin,,2019-06-05 15:53:03.953247+00:00,,,,Ulrich,,84039,[12],from protocol scraping 12/232 PDF/SP: Senator Ulrich Roloff-Momin (Berlin),,,,,['Senator'],,,,Roloff-Momin,,,
,2921044,,[''],['Lorits'],,Lorits,,2019-07-05 10:08:18.099757+00:00,,,,,,84040,[1],from protocol scraping 01/026 PDF/SP: Lorits (WAV),,,,,,,,,Lorits,,,
,2921044,,[''],['Euer'],,Euer,,2019-07-05 10:09:54.940940+00:00,,,,,,84041,[1],from protocol scraping 01/055 PDF/SP: Euer (FDP),,,109.0,,,,,,Euer,,,
,2921044,,[''],['kitzel'],,kitzel,,2019-07-05 10:10:44.079444+00:00,,,,,,84042,[1],from protocol scraping 01/072 PDF/SP: kitzel (SPD),,,110.0,,,,,,kitzel,,,
,2921044,,[''],['lausen'],,lausen,,2019-07-05 10:11:20.035443+00:00,,,,,,84043,[1],from protocol scraping 01/080 PDF/SP: lausen (SPD),,,110.0,,,,,,lausen,,,
,2921044,,[''],['Eitel'],,Eitel (Duisburg),,2019-07-05 10:11:56.846874+00:00,,,,,,84044,[1],from protocol scraping 01/091 PDF/SP: Eitel (Duisburg) (CDU),,Duisburg,107.0,,,,,,Eitel,,,
,2921044,,[''],['MellIes'],,MellIes,,2019-07-05 10:12:28.810927+00:00,,,,,,84045,[1],from protocol scraping 01/104 PDF/SP: MellIes (SPD),,,110.0,,,,,,MellIes,,,
,2921044,,[''],['!Ehlers'],,Dr. !Ehlers,,2019-07-05 10:13:47.886990+00:00,,,,,,84046,[1],from protocol scraping 01/126 PDF/SP: Präsident Dr. !Ehlers,,,,,['Präsident'],,,,!Ehlers,Dr.,,
,2921044,,['Kühn:'],['Nr'],,Kühn: Nr,,2019-07-05 10:14:03.314732+00:00,,,,Kühn:,,84047,[1],from protocol scraping 01/130 PDF/SP: Kühn: Nr. 1996,,,,,,,,,Nr,,,
,2921044,,[''],['Mühienfeld'],,Dr. Mühienfeld,,2019-07-05 10:14:20.125506+00:00,,,,,,84048,[1],from protocol scraping 01/132 PDF/SP: Dr. Mühienfeld (DP),,,,,,,,,Mühienfeld,Dr.,,
,2921044,,[''],['Minder'],,Dr. Minder,,2019-07-05 10:19:42.549976+00:00,,,,,,84049,[1],from protocol scraping 01/209 PDF/SP: Dr. Minder (CDU),,,107.0,,,,,,Minder,Dr.,,
,2921044,,[''],['Schone'],,Dr. Schone,,2019-07-05 10:20:37.391180+00:00,,,,,,84050,[1],from protocol scraping 01/220 PDF/SP: Dr. Schone (SPD),,,110.0,,,,,,Schone,Dr.,,
,2921044,,['Graf'],['Spretl'],,Graf Spretl,,2019-07-05 10:23:38.027090+00:00,,,,Graf,,84051,[1],"from protocol scraping 01/254 PDF/SP: Graf von Spretl (CSU), Berichterstatter",,,,,['Berichterstatter'],,,,Spretl,,,
,2921044,,[''],['Peister'],,Peister,,2019-07-05 10:23:56.922191+00:00,,,,,,84052,[1],from protocol scraping 01/257 PDF/SP: Peister (CDU),,,107.0,,,,,,Peister,,,
,2921044,,[''],['Fisch:'],,Fisch:,,2019-07-05 10:26:01.867104+00:00,,,,,,84053,[1],from protocol scraping 01/280 PDF/SP: Fisch: (KPD),,,,,,,,,Fisch:,,,
,2921044,,[''],['Furier'],,Dr. Furier,,2019-07-05 11:09:42.838669+00:00,,,,,,84054,[2],from protocol scraping 02/116 PDF/SP: Dr. Furier (CDU/CSU),,,107.0,,,,,,Furier,Dr.,,
,2921044,,[''],['gier'],,gier,,2019-07-05 11:12:53.126260+00:00,,,,,,84055,[2],from protocol scraping 02/157 PDF/SP: gier (SPD),,,110.0,,,,,,gier,,,
,2921044,,[''],['Ritze!'],,Ritze!,,2019-07-05 11:12:57.961059+00:00,,,,,,84056,[2],from protocol scraping 02/158 PDF/SP: Ritze! (SPD),,,110.0,,,,,,Ritze!,,,
Dr.,2921044,,['Hermann'],['Höpker-Aschoff'],,Dr. Hermann Höpker-Aschoff,2921044.0,,1954-01-01,1883-01-01,,Hermann,2.0,77770,[1],MDB Stammdata,Präsident des Bundesverfassungsgericht a.D.,,109.0,Herford,['parliamentarian'],,,,Höpker-Aschoff,Dr.,,1883.0
,2921044,,[''],['kriedemann'],,kriedemann,,2019-07-05 11:13:42.333870+00:00,,,,,,84057,[2],from protocol scraping 02/166 PDF/SP: kriedemann (SPD),,,110.0,,,,,,kriedemann,,,
,2921044,,[''],['jentzsch'],,Dr. jentzsch,,2019-07-05 11:13:48.660577+00:00,,,,,,84058,[2],from protocol scraping 02/167 PDF/SP: Dr. jentzsch (FDP),,,109.0,,,,,,jentzsch,Dr.,,
,2921044,,['Heinz-Dieter'],['Hackel'],,Heinz-Dieter Hackel,,,,,,Heinz-Dieter,,81981,[12],from protocol scraping 12/023 PDF/SP: Heinz-Dieter Hackel (FDP),,,109.0,,,,,,Hackel,,,
,2921044,,['Ilja'],['Seiffert'],,Dr. Ilja Seiffert,,,,,,Ilja,,82327,[12],from protocol scraping 12/195 PDF/POI: Dr. Ilja Seiffert,,,108.0,,,,,,Seiffert,Dr.,,
